primary_name,ra,dec,vmag
211681,22.11363,85.40937,8.1
211810,22.301817,61.134437,8.59
21197,3.4165919,-5.3637556,7.86
212291,22.385882,9.4610811,7.92
212315,22.380531,33.59589,7.6
212585,22.410517,39.43075,8.03
212733,22.431951,35.364852,8.32
212735,22.439318,10.757576,8.23
212771,22.450867,-17.263417,7.6
212801,22.45865,-31.554205,7.68
212924,22.463772,1.6573056,8.24
212928,22.465008,-8.7703333,nan
213042,22.487566,-30.018408,7.66
21581,3.4817917,-0.41733333,8.7
2158850,19.4105,37.515278,nan
215908,22.79675,49.178583,8.03
216083,22.832264,-2.8217892,8.52
216175,22.832526,50.016688,7.92
216182,22.8462,-7.3118889,7.01
216191,22.837295,36.704107,8.34
216259,22.857322,13.969983,8.3
216275,22.846207,52.061437,7.1
216320,22.84973,54.142347,8.46
216520,22.792187,83.697029,7.53
216625,22.902069,19.892361,7.02
216640,22.912666,-16.271749,5.5
216722,22.912108,35.983639,7.47
216770,22.931544,-26.658333,8.11
216772,22.906493,64.115115,8.44
216783,22.917775,49.473311,7.87
216802763,19.108056,-21.698056,nan
216803,22.940015,-31.565567,6.48
216834,22.939011,-6.5458056,8.11
216899,22.943002,16.553433,8.66
216956,22.960786,-29.621833,1.17
217004,22.963388,-26.108248,7.6
217014,22.957772,20.768832,5.49
217107,22.970984,-2.395385,6.18
217165,22.974967,9.8255392,7.67
217357,23.004478,-22.524347,7.89
21742,3.5574508,59.416762,8.08
217496,23.018853,-9.5536944,7.86
217523,22.990379,72.712086,7.86
217580,23.030985,-3.848736,7.464
217591,23.031744,-5.9662222,7.85
217618,23.026906,36.985417,7.74
217681,23.042203,-11.265667,7.76
21774,3.5209509,20.768072,8.16
217813,23.051382,20.918575,6.616
217850,23.043517,58.875929,8.52
217861784,19.126056,-19.831944,nan
217877,23.065909,-4.7948611,6.68
217987,23.097788,-35.853071,7.34
218101,23.085111,16.563361,6.43
218133,23.091988,14.451674,8.1
218168,23.067277,74.477421,8.12
218209,23.085025,68.417062,7.48
218354,23.114915,38.243566,8.19
218445,23.137748,-17.059377,8.84
21847,3.5444216,35.659294,7.31
218527,23.144678,2.1276111,5.42
218566,23.15298,-2.2607419,8.6
218687,23.165881,14.42675,6.54
218730,23.173508,-7.8116667,7.33
218739,23.166317,47.959417,7.11
218868,23.180577,45.512274,7.0
218917,23.190508,38.219806,7.9
218935,23.197031,26.847583,6.19
219134,23.221382,57.168355,5.56
219172,23.230061,15.367806,7.37
219175B,23.235319,-8.92425,7.55
219396,23.202651,82.394611,7.53
219420,23.261156,1.3083889,6.76
219428,23.253716,52.351933,8.26
219498,23.268061,22.176383,9.1
219538,23.271711,30.670207,8.09
219542,23.276501,-1.5856667,8.19
219553,23.280469,-21.202972,7.25
21962,3.5493194,16.598667,7.03
219623,23.278416,53.213333,5.6
219770,23.30511,7.8350978,8.31
219781,23.306513,12.113461,8.38
219828,23.312982,18.645719,8.04
219834,23.318475,-13.458444,5.2
219834A,23.318475,-13.458444,5.2
219834B,23.318486,-13.454972,7.52
21992,3.5573722,23.384319,nan
HD139139,15.61837,-19.14292,9.562
219953,23.332854,28.867773,8.87
220077,23.348031,16.710889,8.5
220096,23.354308,-26.98675,5.65
220122,23.353814,-12.829861,8.38
220182,23.360142,44.097883,7.36
220221,23.362348,45.176057,8.12
220339,23.384693,-10.764244,7.8
22049,3.5488456,-9.4582622,3.73
220554,23.410792,-1.7412778,7.54
22072,3.5689941,17.832828,6.17
220798,23.447025,-11.725556,nan
222035,23.618647,14.450012,8.28
222038,23.6215,-1.5198794,8.41
222404,23.655791,77.632276,3.21
222582,23.697647,-5.9857572,7.7
222603,23.7008,1.7804167,4.49
222697,23.715709,0.23973222,8.65
22282,3.5869175,-0.73889889,8.51
222986,23.759728,40.443502,8.81
223084,23.776111,-8.99675,7.23
223170,23.787761,-11.910889,5.74
223171,23.789119,-48.275586,6.89
223205,23.791536,-2.1494578,9.59
223238,23.79789,4.1754739,7.69
223315,23.810258,-15.210632,8.8
223498,23.834929,2.8771711,8.41
2235,0.43791389,3.82575,6.9
223627,23.852961,44.547806,8.2
223691,23.863523,-33.452492,7.86
223869,23.88535,25.998806,7.51
224032,23.910083,5.0567222,8.24
224040,23.910827,-23.032277,9.24
224156,23.925706,3.5021667,7.72
224383,23.95931,-9.6475192,7.88
224449,23.967453,-1.9800242,8.95
224465,23.968561,50.447678,6.64
224601,23.98734,43.863501,8.66
224619,23.991231,-20.034714,7.46
224679,23.996961,-2.1125556,8.35
224693,23.998287,-22.428113,8.23
22484,3.6145509,0.40166167,4.28
224930,0.036154445,27.08226,5.75
224983,0.039317944,11.006236,8.48
225021,0.044458333,51.472417,7.7
225118,0.061523528,-28.396196,8.25
225213,0.090118861,-37.357362,8.57
225261,0.082311416,23.269629,7.82
22657,3.6390111,-11.201528,7.81
22670,3.651238,9.6528433,9.07
22682,3.654736,13.89175,6.67
22713,3.6503139,-5.6256944,5.97
22778,3.6914147,44.607514,8.114
22844,3.7152056,56.405194,8.14
22879,3.6727957,-3.2169814,6.74
22918,3.6797806,-2.3321389,6.96
229590,18.814478,17.439972,9.17
230409,19.012037,19.074562,10.08
230999,19.253985,19.609348,9.68
231157,19.329415,16.497956,10.22
23134,3.7005472,-21.237194,8.32
231701,19.534489,16.47429,8.97
23221,3.7235253,0.44512972,8.48
232301,0.88729086,50.863012,8.83
232393,1.2093531,53.198116,nan
23249,3.7208061,-9.7633947,3.51
232979,4.6280365,52.893614,8.63
2331,0.45386181,5.6374414,9.55
233153,5.6918694,53.489801,9.87
233165,5.8082528,52.544139,9.19
23356,3.7320397,-19.110899,7.2
234314,16.542144,50.184251,9.31
23439,3.783921,41.427265,8.18
23484,3.7358389,-38.282472,6.99
23486,3.8053253,56.100986,8.443
235088,20.040906,53.376472,9.19
23588,3.7566444,-27.862833,8.21
23596,3.8000917,40.530583,7.25
236427,0.49835,59.255028,8.24
236477,0.60905556,58.511389,nan
236478,0.61013889,58.516111,nan
237287,4.6015694,55.413,8.32
237903,10.507031,55.999122,8.76
238008,11.532078,58.430805,8.87
238069,12.093189,56.978851,9.17
23825,3.8060972,10.793361,7.93
238433,15.227214,57.191528,8.37
23952,3.8241722,11.144444,7.64
239643,21.371778,57.542486,nan
239960,22.466519,57.695875,9.59
239960B,22.466519,57.695875,9.59
240051,22.7691,58.068321,nan
24040,3.8397134,17.476366,7.52
240429,23.865278,59.713612,0.0
240430,23.869223,59.7075,0.0
240779,5.1154167,10.998056,nan
24148,3.8362056,-16.775278,8.12
24213,3.8698327,25.163079,6.78
24238,3.917734,61.166808,7.85
24316,3.8590694,-17.166333,7.71
2434-01021-1,6.5959077,35.806396,9.7
24341,3.9142198,52.419865,7.86
24365,3.893818,28.148113,7.87
24409,3.9365332,59.641891,6.53
24451,4.0221176,76.15937,8.25
24496,3.907787,16.616054,6.89
244992,5.571554,11.988899,9.1
24505,3.9166235,28.188103,8.03
24521,3.9013665,0.99982111,9.61
245409,5.6086085,11.327866,8.89
24612,3.9360161,33.059089,8.95
24727,3.9303729,-4.5268264,7.0
2475,0.47254722,-20.334778,6.44
24892,3.9412966,-25.18134,6.9
249,0.12291111,26.450889,7.33
24916,3.9579725,-1.1594519,8.0
25069,3.9812278,-5.4695278,5.85
2521-00170-1,11.021047,36.066025,0.0
2521-00486-1,11.098211,36.352051,11.28
2521-00679-1,10.980829,36.501305,11.341
2521-01039-1,10.983607,35.133701,0.0
2521-01127-1,11.048688,35.38929,0.0
2521-01231-1,11.032219,35.301868,11.013
2521-01449-1,11.061514,35.190102,11.041
2521-01561-1,11.07349,34.353336,0.0
2521-01926-1,11.081473,35.814674,0.0
2521-02111-1,11.007858,34.465443,0.0
2521-02184-1,11.067322,34.223568,0.0
2522-00023-1,11.120118,35.015381,11.089
2522-00045-1,11.126874,36.785088,0.0
2522-00127-1,11.131865,36.66975,10.739
25311,4.0295166,13.837334,8.29
25329,4.0541664,35.273276,8.51
25445,4.0528304,18.668745,9.0
25457,4.0435402,-0.26892306,5.38
25463,4.0498472,9.2088889,6.91
25535,4.0342167,-34.482111,6.73
25565,4.0350303,-36.616926,9.19
2564,0.4919861,24.881193,7.78
25665,4.1597334,69.541393,8.0
25665T,4.1597222,69.541389,nan
256714,6.4242306,29.571194,8.82
25680,4.0889606,22.008904,5.9
25682,4.0751877,0.24557361,8.35
25790,4.0873194,-1.0117222,6.97
25825,4.1044799,15.69812,7.82
2589,0.51529997,77.019404,6.18
25893,4.1262097,38.074539,7.08
25894,4.1194248,27.509417,8.55
25918,4.1373639,44.663167,7.7
25975,4.1376276,37.72797,6.07
25998,4.1434999,38.039722,5.5
121550,13.940849,-16.196216,9.32
26007,4.1031694,-23.279861,8.38
26140,4.1619889,35.977556,8.0
26151,4.1224232,-27.425658,8.5
26161,4.1607933,31.652127,6.898
26990,4.2712483,7.1594669,7.51
27063,4.2750672,-0.57280528,8.07
27149,4.3004918,18.256889,7.53
2721-00357-1,21.634556,33.083965,9.98
27250,4.3160834,19.906778,8.62
27282,4.3188911,17.524749,8.47
27297,4.3122583,3.1491389,8.26
27371,4.3298694,15.627694,3.65
27496,4.3455572,8.4089931,8.95
27530,4.3261831,-28.786264,8.17
27536,4.3440528,-6.2458611,6.15
27697,4.3822306,17.542583,3.77
28291,4.4769859,19.740778,8.62
283,0.12570583,-23.818719,8.7
28305,4.476925,19.180528,3.53
28447,4.5055444,28.131778,6.51
28462,4.4993501,16.672916,9.08
285773,4.4920944,17.89325,8.95
28593,4.5210085,20.133278,8.59
28676,4.5355306,21.632361,7.08
28737,4.5290639,-1.3525278,8.23
28946,4.5639993,5.3850186,7.93
28992,4.5764585,15.504694,7.9
29150,4.6038722,21.536639,7.58
293856,5.1688333,-4.1654722,nan
294060,5.4306111,-3.0115694,nan
29419,4.6475639,23.150111,7.51
2M1151+0731,11.865778,7.5238889,nan
2MASSJ06101557,6.171,24.614722,nan
30090,4.7741442,42.348389,6.53
3012-00126-1,11.156435,43.941399,9.766
3012-01764-1,11.126201,42.390789,10.084
30128,4.7342,-21.106944,8.27
30166,4.8106806,58.389861,7.66
3018-00137-1,12.658231,40.567154,10.824
3018-00172-1,12.622973,40.092144,9.275
3018-00288-1,12.629936,41.180588,10.188
3018-00336-1,12.561003,40.959309,9.182
3018-00350-1,12.50577,40.830418,8.742
3018-00708-1,12.652195,40.983498,8.325
3018-01050-1,12.61239,41.08387,8.927
3020-00813-1,12.525612,42.530727,8.789
3020-01183-1,12.575358,41.67041,9.875
3020-02500-1,12.519373,42.566704,10.885
3023-02333-1,12.669994,41.640949,10.216
30376,4.8658479,66.495984,8.09
3047,0.55900733,-38.113396,7.27
30495,4.7934144,-16.934456,5.5
30508,4.8076806,2.7151389,6.51
30562,4.8100556,-5.6734444,5.77
30572,4.8299999,23.395889,8.5
30649,4.8620992,45.834157,6.97
30652,4.8305944,6.96125,3.19
30663,4.8322696,9.4895675,8.43
30712,4.8427269,15.083454,7.73
30723,4.879634,51.542744,7.9
125607,14.324233,37.610056,8.09
3074A,0.56216836,-35.002078,6.4
3079,0.574825,47.915389,7.38
30825,4.8696,31.164417,6.71
30856,4.8382917,-24.368806,7.91
30957,4.9405556,64.402833,8.77
30973,4.8846222,22.235472,8.78
31018,4.8894568,24.177362,7.64
3102-00069-1,18.129015,39.074104,9.07
3105-00106-1,18.524099,39.257175,9.428
3105-00692-1,18.616805,38.871475,9.755
3105-01137-1,18.524359,38.379021,9.138
3105-01454-1,18.567397,38.533661,9.366
3105-01817-1,18.542601,37.799995,9.155
3105-01862-1,18.635343,37.733681,9.931
3105-02077-1,18.611261,38.691303,10.18
3109-02342-1,18.645074,39.795467,9.229
3118-00440-1,18.689319,39.341869,9.947
3118-00799-1,18.670728,37.705711,9.139
3125-177-1,19.312861,41.003667,nan
31253,4.9121263,12.352201,7.14
3130-1591-1,18.747461,43.562748,8.7
3132,0.57405556,-19.332222,9.39
31392,4.9011692,-35.404517,7.61
3141,0.58357414,42.694775,8.02
31412,4.9321893,4.6704269,7.02
31423,4.9358335,7.9047222,6.5
31451,4.9640583,39.632417,8.06
31452,4.9363039,2.9341803,8.44
31543,4.9402194,-7.0230833,8.17
31560,4.9283084,-28.563914,8.12
31609,4.9637511,14.002186,8.89
31664,4.9952194,41.873167,6.66
3167,0.58263886,4.3814726,8.97
31675,5.0473167,66.823778,6.2
3168-00794-1,21.137561,38.607967,10.976
3168-00815-1,21.107703,37.976624,9.844
3168-01030-1,21.079305,38.666153,10.356
3168-02656-1,21.146147,38.891788,10.373
3169-00605-1,21.181512,39.095078,10.977
31693,4.9634361,-4.6549167,7.67
3172-00059-1,21.103589,39.484673,10.251
3175-00442-1,20.993755,42.044914,9.86
31864,5.0585513,63.078174,7.63
31966,5.0093875,14.38381,6.757
32147,5.0136111,-5.7536753,6.22
3218,0.58776667,-29.209694,8.62
32259,5.0389748,13.910472,7.51
32297,5.0409528,7.4610833,8.13
32387,5.0644139,24.973111,7.44
32450,5.0412528,-21.256111,8.31
32483,5.0626667,6.6404167,7.52
32673,5.1082954,35.562511,7.79
32850,5.1117268,14.446237,7.728
32923,5.1241684,18.645052,5.01
32963,5.1321568,26.327962,7.59
33021,5.1273092,9.47178,6.17
33108,5.144234,13.966369,8.92
3314-01125-1,3.1299037,48.181515,10.381
33142,5.1265417,-13.986556,7.96
124694,14.230958,46.325139,7.17
128165,14.558019,52.90879,7.23
129010,14.682176,-26.428703,7.47
3318-00144-1,3.0016327,49.282898,10.006
3318-00864-1,3.0524401,48.771534,10.235
3319-00226-1,3.2660917,48.806122,10.354
3319-00449-1,3.2426498,50.407951,10.569
3319-00703-1,3.2409027,49.394539,10.2
332231,20.449408,33.744167,nan
33240,5.1273778,-28.977417,8.23
33256,5.1454639,-4.45625,5.11
33283,5.1336144,-26.797471,8.05
33298,5.1839722,39.282,8.3
33334,5.1830863,32.03881,8.01
3348082,19.528184,38.477281,nan
33632,5.2215417,37.337639,6.48
33636,5.1962358,4.4035394,7.06
33643,5.2197,33.318278,8.56
33793,5.1946052,-45.018407,8.89
33822,5.1915328,-33.880659,8.12
33844,5.2100222,-14.951194,7.29
3388-01009-1,6.537921,52.412357,9.89
3404,0.61300347,-24.500938,7.94
34101,5.2388722,-15.826083,7.43
3411-02491-1,8.0838461,48.238754,9.31
3430-00274-1,9.1679932,51.43132,9.044
3430-00480-1,9.2487651,52.256172,9.936
3431-00054-1,9.3561473,51.951866,9.862
343246,18.887028,24.1275,nan
3437-00865-1,10.118601,48.420441,9.604
3437-00938-1,10.218757,49.913338,10.921
3437-01049-1,10.208556,48.887539,11.08
3438-00718-1,10.294122,49.159603,10.724
3440-01044-1,10.119877,50.671757,10.653
3440-01263-1,10.218709,51.078701,10.255
3440-01471-1,10.217403,50.300343,9.493
3440-01512-1,10.15298,50.008194,10.993
34411,5.3190207,40.099052,4.7
3443,0.62216389,-24.767222,5.57
34445,5.2947163,7.3533433,7.32
34538,5.2945137,-13.519694,5.48
34575,5.3721566,59.277912,7.07
34579A,5.3207528,20.134667,6.12
3458,0.62304167,-19.565028,8.28
34673,5.3201828,-3.0738111,7.761
34688,5.31185,-14.018361,9.08
34721,5.3140201,-18.130051,5.96
34745,5.3302886,2.5136108,7.0
348282,18.255072,18.499861,10.06
34865,5.3331861,-15.840139,8.72
34887,5.3841997,46.986782,8.14
34909,5.3437444,-5.8225833,7.99
34957,5.3608097,10.327105,9.23
349726,19.120417,20.877833,10.76
35112,5.3770809,2.6031916,7.747
3545,0.64418972,31.905811,8.691
355183,20.231866,16.924899,9.43
3556-1605-1,19.609444,46.123333,0.0
121560,13.930603,14.056472,6.16
3557-2434-1,19.769222,45.055556,nan
35627,5.4314477,-6.3626792,7.5
35681,5.4669222,33.764222,6.41
3578,0.64700264,9.7434647,9.71
35850,5.4513231,-11.900964,6.309
3592,0.64670622,0.94636528,8.76
35956A,5.4809944,12.551361,6.71
35974,5.4518487,-31.566172,7.184
36003,5.4739156,-3.4995553,7.64
36130,5.6259663,74.688766,7.75
36215,5.5229861,27.76905,7.42
36308,5.5232072,12.556091,8.4
36387,5.5547028,39.506027,8.11
36395,5.5242768,-3.6772289,7.92
3651,0.65605725,21.250472,5.8
3674,0.66128056,11.532306,7.43
3684,0.66182472,8.1227917,7.387
36974,5.6178472,37.045194,8.15
3700,0.67027933,47.255845,7.64
37006,5.769975,78.256254,8.2
37008,5.6366282,51.44574,7.73
37124,5.6173573,20.730788,7.68
37213,5.5947454,-27.620828,8.22
37216,5.6645407,52.897488,7.84
37250,5.6524222,41.358861,6.44
37394,5.6889821,53.481058,6.23
37445,5.6348472,-14.756167,8.33
37484,5.6276742,-28.626295,7.25
375,0.14124064,34.934547,7.41
37588,5.6715528,16.393222,7.36
37601,5.7171278,56.581444,6.05
37605,5.6671471,6.0605792,8.67
3765,0.68035267,40.187173,7.36
377,0.14048486,6.616805,7.61
3770,0.67342778,-7.6564167,7.43
37879,5.8407474,75.714641,7.63
3795,0.67578028,-23.804876,6.14
37962,5.6811019,-31.351108,7.85
37977,5.7401862,40.404888,8.28
37986,5.6982463,-15.630542,7.37
3806-00861-1,9.3654287,52.679729,10.473
3806-01180-1,9.3763255,52.921021,9.041
3806-01289-1,9.2759928,53.234825,10.111
38207,5.7224722,-20.189278,8.47
3821,0.67985556,-7.2323889,7.02
38230,5.7671905,37.284649,7.36
38308,5.7562755,12.789326,7.46
38392,5.7407064,-22.421881,6.15
38393,5.741056,-22.448332,3.6
38400,5.7971912,46.983447,8.21
38467,5.7442664,-29.91667,8.26
38505,5.7790306,11.050556,7.6
38529,5.7763644,1.1681933,5.938
3861,0.68663172,9.3550575,6.52
38801,5.7997709,-8.3276997,8.26
38858,5.8097058,-4.0946478,5.97
38949,5.8055718,-24.463851,8.0
38A,0.094780833,45.809817,8.22
38B,0.094754246,45.808174,9.08
39094,5.8665824,37.832464,7.89
39142,5.8439972,1.6996667,7.97
39156,5.8509056,11.498861,6.94
39251,5.8813139,34.445306,7.72
39352,5.8459041,-29.110878,8.33
39480,5.8828096,3.0480122,8.36
39587,5.906384,20.276174,4.39
39688,5.8919167,-16.264806,7.28
39715,5.907938,2.1422317,8.84
39731,5.9099528,5.3537222,8.26
39796,5.8791478,-42.775295,8.04
39828,5.9275056,13.001889,7.69
39833,5.9172108,-0.50797139,7.66
39881,5.9342869,13.924912,6.6
3995-01436-1,22.580645,58.802406,9.39
39997,5.9017872,-41.344062,8.46
400,0.14472778,36.627417,6.21
40126,5.9268287,-29.916836,7.91
40330,5.9825168,18.979973,8.47
40397,5.9726488,-4.6506678,6.8
40537,5.9764944,-21.544,7.31
40647,6.101589,69.47613,8.29
40650,6.0458639,47.809306,6.49
4075,0.75129894,75.937798,7.19
40979,6.0749842,44.260444,6.746
4113,0.72016575,-37.982631,7.91
4143755,19.177,39.244289,nan
41478,6.1194448,37.164267,8.61
41484,6.0863578,-9.2918867,7.97
41593,6.1112437,15.542106,6.76
41700,6.0745665,-45.036604,6.35
4208,0.74073619,-26.51568,7.79
4211-00364-1,17.554132,67.305809,9.104
4211-00836-1,17.612193,67.351929,10.105
42182,6.1599758,5.6688981,8.4
42250,6.267411,70.781576,7.43
4256,0.75135953,1.7855211,8.03
42581,6.1762821,-21.864643,8.14
42608,6.1738056,-27.518611,nan
42618,6.2001574,6.7830744,6.87
42698,6.1755321,-34.816833,6.65
4271,0.75300278,0.25341667,7.01
42807,6.2201395,10.627142,6.44
42813,6.2038917,-14.650417,9.49
42915,6.2089694,-21.498278,9.04
4307,0.75796886,-12.88081,6.15
4313,0.76121111,7.845,7.83
43162,6.2292488,-23.861938,6.37
43296,6.344861,66.629219,8.9
43523,6.3180056,47.394111,6.83
4356-01014-1,5.8637986,73.852715,9.48
43587,6.2878472,5.0996944,5.7
43691,6.3262992,41.092306,8.03
43745,6.2843331,-22.715229,6.04
4395,0.77050278,-11.452278,7.68
4398,0.76989722,-22.522056,5.49
43989,6.3189168,-3.438889,8.0
4406,0.78103911,46.363614,7.48
4421-00612-1,17.513963,69.324257,9.078
4421-01222-1,17.473568,68.815285,8.876
4421-01437-1,17.526689,68.538757,8.555
4421-01498-1,17.410756,68.981728,8.704
4421-02304-1,17.43915,68.21376,9.072
4428-00467-1,17.753064,68.566856,10.068
1234-00069-1,3.5149255,16.465633,9.47
12911,2.0996694,-21.755778,8.34
4428-00560-1,17.757139,68.076714,9.695
4428-00575-1,17.808944,69.110657,9.63
4428-01582-1,17.627057,69.242012,9.564
4428-01602-1,17.645502,69.371239,10.055
44420,6.3620933,-0.5391275,7.63
44663,6.3621363,-27.507154,8.11
449,0.15076944,9.8499718,8.58
44985,6.4222902,11.233248,7.02
45067,6.4212628,-0.9458825,5.9
45161,6.5926805,76.866501,8.14
45184,6.4121888,-28.780112,6.37
45210,6.4486278,17.451583,7.69
45350,6.479364,38.962963,7.88
45364,6.4273444,-31.480917,8.08
45391,6.4795111,36.480528,7.15
45410,6.5130944,58.163444,5.86
45506,6.4744749,16.238501,6.24
4552,0.79475278,12.879361,8.91
45588,6.4531572,-25.856496,6.07
45652,6.4869976,10.933889,8.1
457,0.14991078,-39.737159,7.731
46013,6.5575333,48.3745,8.01
46090,6.5226528,2.9112778,7.14
46122,6.5294694,6.7855556,7.28
4614,0.81841422,57.815187,3.45
4614B,0.818475,57.81525,7.51
4628,0.80638256,5.280615,5.75
4762-00346-1,5.0546112,-6.9723001,10.373
47625,6.6988324,45.733496,7.67
4770-00485-1,5.5674576,-2.6816325,9.502
